comments,description,duration,event,film_date,languages,main_speaker,published_date,ratings,tags,title,views
224,"Martin Seligman talks about psychology -- as a field of study and as it works one-on-one with each patient and each practitioner. As it moves beyond a focus on disease, what can modern psychology help us to become?",1422,TED2004,1075680000,36,Martin Seligman,1216625280,"[{'id': 24, 'name': 'Persuasive', 'count': 609}, {'id': 10, 'name': 'Inspiring', 'count': 1244}, {'id': 22, 'name': 'Fascinating', 'count': 708}, {'id': 8, 'name': 'Informative', 'count': 1094}, {'id': 26, 'name': 'Obnoxious', 'count': 24}, {'id': 1, 'name': 'Beautiful', 'count': 173}, {'id': 25, 'name': 'OK', 'count': 202}, {'id': 21, 'name': 'Unconvincing', 'count': 60}, {'id': 11, 'name': 'Longwinded', 'count': 96}, {'id': 9, 'name': 'Ingenious', 'count': 166}, {'id': 2, 'name': 'Confusing', 'count': 34}, {'id': 3, 'name': 'Courageous', 'count': 89}, {'id': 7, 'name': 'Funny', 'count': 75}, {'id': 23, 'name': 'Jaw-dropping', 'count': 120}]","['brain', 'education', 'evolutionary psychology', 'happiness', 'introvert', 'personality', 'psychology', 'science', 'technology']",The new era of positive psychology,4190393
15,"In this short, image-packed talk, Marisa Fick-Jordan talks about how a village of traditional Zulu wire weavers built a worldwide market for their dazzling work.",153,TEDGlobal 2007,1181088000,43,Marisa Fick-Jordan,1216666500,"[{'id': 1, 'name': 'Beautiful', 'count': 81}, {'id': 22, 'name': 'Fascinating', 'count': 23}, {'id': 8, 'name': 'Informative', 'count': 38}, {'id': 25, 'name': 'OK', 'count': 32}, {'id': 10, 'name': 'Inspiring', 'count': 54}, {'id': 9, 'name': 'Ingenious', 'count': 18}, {'id': 3, 'name': 'Courageous', 'count': 10}, {'id': 21, 'name': 'Unconvincing', 'count': 11}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 24, 'name': 'Persuasive', 'count': 3}, {'id': 11, 'name': 'Longwinded', 'count': 2}, {'id': 7, 'name': 'Funny', 'count': 0}, {'id': 23, 'name': 'Jaw-dropping', 'count': 0}]","['Africa', 'art', 'business', 'design']",The wonder of Zulu wire art,294961
137,"Chris Abani tells stories of people: People standing up to soldiers. People being compassionate. People being human and reclaiming their humanity. It's ""ubuntu,"" he says: the only way for me to be human is for you to reflect my humanity back at me.",974,TED2008,1201910400,28,Chris Abani,1216688400,"[{'id': 3, 'name': 'Courageous', 'count': 491}, {'id': 1, 'name': 'Beautiful', 'count': 591}, {'id': 23, 'name': 'Jaw-dropping', 'count': 135}, {'id': 10, 'name': 'Inspiring', 'count': 672}, {'id': 7, 'name': 'Funny', 'count': 127}, {'id': 22, 'name': 'Fascinating', 'count': 126}, {'id': 8, 'name': 'Informative', 'count': 45}, {'id': 25, 'name': 'OK', 'count': 40}, {'id': 24, 'name': 'Persuasive', 'count': 44}, {'id': 26, 'name': 'Obnoxious', 'count': 5}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 9, 'name': 'Ingenious', 'count': 16}, {'id': 11, 'name': 'Longwinded', 'count': 19}, {'id': 21, 'name': 'Unconvincing', 'count': 8}]","['Africa', 'culture', 'entertainment', 'humanity', 'humor', 'literature', 'poetry', 'writing']",On humanity,843859
70,"Louise Leakey asks, ""Who are we?"" The question takes her to the Rift Valley in Eastern Africa, where she digs for the evolutionary origins of humankind -- and suggests a stunning new vision of our competing ancestors.",936,TED2008,1201910400,23,Louise Leakey,1216800180,"[{'id': 1, 'name': 'Beautiful', 'count': 55}, {'id': 24, 'name': 'Persuasive', 'count': 75}, {'id': 22, 'name': 'Fascinating', 'count': 206}, {'id': 10, 'name': 'Inspiring', 'count': 109}, {'id': 8, 'name': 'Informative', 'count': 285}, {'id': 23, 'name': 'Jaw-dropping', 'count': 28}, {'id': 7, 'name': 'Funny', 'count': 16}, {'id': 2, 'name': 'Confusing', 'count': 22}, {'id': 11, 'name': 'Longwinded', 'count': 30}, {'id': 25, 'name': 'OK', 'count': 86}, {'id': 21, 'name': 'Unconvincing', 'count': 44}, {'id': 3, 'name': 'Courageous', 'count': 24}, {'id': 9, 'name': 'Ingenious', 'count': 10}, {'id': 26, 'name': 'Obnoxious', 'count': 16}]","['Africa', 'ancient world', 'anthropology', 'apes', 'evolution', 'human origins', 'humanity', 'paleontology', 'science']",A dig for humanity's origins,656400
79,"At the EG conference in December 2007, artist Jonathan Harris discusses his latest projects, which involve collecting stories: his own, strangers', and stories collected from the Internet, including his amazing ""We Feel Fine.""",1229,TED2007,1197417600,24,Jonathan Harris,1216879200,"[{'id': 22, 'name': 'Fascinating', 'count': 260}, {'id': 1, 'name': 'Beautiful', 'count': 321}, {'id': 9, 'name': 'Ingenious', 'count': 146}, {'id': 10, 'name': 'Inspiring', 'count': 336}, {'id': 3, 'name': 'Courageous', 'count': 47}, {'id': 23, 'name': 'Jaw-dropping', 'count': 55}, {'id': 8, 'name': 'Informative', 'count': 55}, {'id': 2, 'name': 'Confusing', 'count': 8}, {'id': 25, 'name': 'OK', 'count': 39}, {'id': 7, 'name': 'Funny', 'count': 21}, {'id': 26, 'name': 'Obnoxious', 'count': 15}, {'id': 21, 'name': 'Unconvincing', 'count': 21}, {'id': 11, 'name': 'Longwinded', 'count': 24}, {'id': 24, 'name': 'Persuasive', 'count': 9}]","['art', 'culture', 'entertainment', 'global issues', 'happiness', 'software', 'storytelling', 'web']",The web as art,855052
36,"Reed Kroloff gives us a new lens for judging new architecture: is it modern, or is it romantic? Look for glorious images from two leading practices -- and a blistering critique of the 9/11 planning process.",921,TED2003,1044144000,18,Reed Kroloff,1217226960,"[{'id': 1, 'name': 'Beautiful', 'count': 48}, {'id': 8, 'name': 'Informative', 'count': 71}, {'id': 9, 'name': 'Ingenious', 'count': 18}, {'id': 7, 'name': 'Funny', 'count': 33}, {'id': 2, 'name': 'Confusing', 'count': 25}, {'id': 11, 'name': 'Longwinded', 'count': 22}, {'id': 26, 'name': 'Obnoxious', 'count': 33}, {'id': 23, 'name': 'Jaw-dropping', 'count': 13}, {'id': 10, 'name': 'Inspiring', 'count': 43}, {'id': 21, 'name': 'Unconvincing', 'count': 38}, {'id': 22, 'name': 'Fascinating', 'count': 37}, {'id': 25, 'name': 'OK', 'count': 48}, {'id': 24, 'name': 'Persuasive', 'count': 12}, {'id': 3, 'name': 'Courageous', 'count': 8}]","['architecture', 'art', 'business', 'design', 'humor']",A tour of modern architecture,282994
233,"At the 2007 EG conference, Kevin Kelly shares a fun stat: The World Wide Web, as we know it, is only 5,000 days old. Now, Kelly asks, how can we predict what's coming in the next 5,000 days?",1174,EG 2007,1197417600,26,Kevin Kelly,1217253660,"[{'id': 9, 'name': 'Ingenious', 'count': 188}, {'id': 24, 'name': 'Persuasive', 'count': 199}, {'id': 8, 'name': 'Informative', 'count': 543}, {'id': 25, 'name': 'OK', 'count': 171}, {'id': 22, 'name': 'Fascinating', 'count': 653}, {'id': 10, 'name': 'Inspiring', 'count': 356}, {'id': 23, 'name': 'Jaw-dropping', 'count': 218}, {'id': 11, 'name': 'Longwinded', 'count': 97}, {'id': 21, 'name': 'Unconvincing', 'count': 119}, {'id': 26, 'name': 'Obnoxious', 'count': 29}, {'id': 3, 'name': 'Courageous', 'count': 65}, {'id': 7, 'name': 'Funny', 'count': 31}, {'id': 2, 'name': 'Confusing', 'count': 44}, {'id': 1, 'name': 'Beautiful', 'count': 35}]","['communication', 'complexity', 'future', 'technology', 'web']","The next 5,000 days of the web",1358292
93,"Researcher Kwabena Boahen is looking for ways to mimic the brain's supercomputing powers in silicon -- because the messy, redundant processes inside our heads actually make for a small, light, superfast computer.",982,TEDGlobal 2007,1181088000,21,Kwabena Boahen,1217395680,"[{'id': 3, 'name': 'Courageous', 'count': 27}, {'id': 8, 'name': 'Informative', 'count': 256}, {'id': 24, 'name': 'Persuasive', 'count': 54}, {'id': 9, 'name': 'Ingenious', 'count': 147}, {'id': 22, 'name': 'Fascinating', 'count': 211}, {'id': 10, 'name': 'Inspiring', 'count': 113}, {'id': 2, 'name': 'Confusing', 'count': 31}, {'id': 1, 'name': 'Beautiful', 'count': 19}, {'id': 25, 'name': 'OK', 'count': 102}, {'id': 11, 'name': 'Longwinded', 'count': 40}, {'id': 7, 'name': 'Funny', 'count': 15}, {'id': 21, 'name': 'Unconvincing', 'count': 43}, {'id': 26, 'name': 'Obnoxious', 'count': 10}, {'id': 23, 'name': 'Jaw-dropping', 'count': 26}]","['brain', 'complexity', 'computers', 'design', 'engineering', 'science', 'technology', 'visualizations']",A computer that works like the brain,580298
66,"Robert Lang is a pioneer of the newest kind of origami -- using math and engineering principles to fold mind-blowingly intricate designs that are beautiful and, sometimes, very useful.",953,TED2008,1201910400,29,Robert Lang,1217422980,"[{'id': 1, 'name': 'Beautiful', 'count': 401}, {'id': 8, 'name': 'Informative', 'count': 411}, {'id': 22, 'name': 'Fascinating', 'count': 747}, {'id': 23, 'name': 'Jaw-dropping', 'count': 362}, {'id': 9, 'name': 'Ingenious', 'count': 536}, {'id': 10, 'name': 'Inspiring', 'count': 329}, {'id': 7, 'name': 'Funny', 'count': 89}, {'id': 11, 'name': 'Longwinded', 'count': 7}, {'id': 25, 'name': 'OK', 'count': 48}, {'id': 24, 'name': 'Persuasive', 'count': 55}, {'id': 2, 'name': 'Confusing', 'count': 6}, {'id': 21, 'name': 'Unconvincing', 'count': 3}, {'id': 3, 'name': 'Courageous', 'count': 22}, {'id': 26, 'name': 'Obnoxious', 'count': 1}]","['art', 'design', 'engineering', 'math', 'origami', 'space']",The math and magic of origami,2161846
16,"After Robert Lang's talk on origami at TED2008, Bruno Bowden stepped onstage with a challenge -- he would fold one of Lang's astonishingly complicated origami figures, blindfolded, in under 2 minutes. He's accompanied by the cellist Rufus Cappadocia.",178,TED2008,1201910400,38,Bruno Bowden + Rufus Cappadocia,1217552400,"[{'id': 9, 'name': 'Ingenious', 'count': 53}, {'id': 10, 'name': 'Inspiring', 'count': 25}, {'id': 1, 'name': 'Beautiful', 'count': 69}, {'id': 22, 'name': 'Fascinating', 'count': 73}, {'id': 25, 'name': 'OK', 'count': 85}, {'id': 21, 'name': 'Unconvincing', 'count': 10}, {'id': 7, 'name': 'Funny', 'count': 67}, {'id': 26, 'name': 'Obnoxious', 'count': 11}, {'id': 3, 'name': 'Courageous', 'count': 10}, {'id': 23, 'name': 'Jaw-dropping', 'count': 41}, {'id': 11, 'name': 'Longwinded', 'count': 8}, {'id': 8, 'name': 'Informative', 'count': 4}, {'id': 2, 'name': 'Confusing', 'count': 5}, {'id': 24, 'name': 'Persuasive', 'count': 0}]","['cello', 'entertainment', 'music', 'origami']",Blindfold origami and cello,375734
272,"Physicist Patricia Burchat sheds light on two basic ingredients of our universe: dark matter and dark energy. Comprising 96% of the universe between them, they can't be directly measured, but their influence is immense.",969,TED2008,1201910400,30,Patricia Burchat,1218996720,"[{'id': 8, 'name': 'Informative', 'count': 951}, {'id': 22, 'name': 'Fascinating', 'count': 927}, {'id': 23, 'name': 'Jaw-dropping', 'count': 165}, {'id': 24, 'name': 'Persuasive', 'count': 139}, {'id': 10, 'name': 'Inspiring', 'count': 182}, {'id': 1, 'name': 'Beautiful', 'count': 73}, {'id': 25, 'name': 'OK', 'count': 66}, {'id': 3, 'name': 'Courageous', 'count': 18}, {'id': 2, 'name': 'Confusing', 'count': 26}, {'id': 9, 'name': 'Ingenious', 'count': 104}, {'id': 21, 'name': 'Unconvincing', 'count': 19}, {'id': 7, 'name': 'Funny', 'count': 14}, {'id': 11, 'name': 'Longwinded', 'count': 22}, {'id': 26, 'name': 'Obnoxious', 'count': 10}]","['astronomy', 'big bang', 'dark matter', 'education', 'energy', 'physics', 'science', 'telescopes', 'time', 'universe']",Shedding light on dark matter,1410164
90,"All humans share some common bits of DNA, passed down to us from our African ancestors. Geneticist Spencer Wells talks about how his Genographic Project will use this shared DNA to figure out how we are -- in all our diversity -- truly connected.",1253,TEDGlobal 2007,1181088000,22,Spencer Wells,1219021200,"[{'id': 8, 'name': 'Informative', 'count': 468}, {'id': 9, 'name': 'Ingenious', 'count': 82}, {'id': 22, 'name': 'Fascinating', 'count': 480}, {'id': 21, 'name': 'Unconvincing', 'count': 26}, {'id': 10, 'name': 'Inspiring', 'count': 150}, {'id': 1, 'name': 'Beautiful', 'count': 38}, {'id': 23, 'name': 'Jaw-dropping', 'count': 94}, {'id': 25, 'name': 'OK', 'count': 36}, {'id': 24, 'name': 'Persuasive', 'count': 99}, {'id': 11, 'name': 'Longwinded', 'count': 20}, {'id': 2, 'name': 'Confusing', 'count': 20}, {'id': 26, 'name': 'Obnoxious', 'count': 18}, {'id': 3, 'name': 'Courageous', 'count': 18}, {'id': 7, 'name': 'Funny', 'count': 10}]","['Africa', 'DNA', 'anthropology', 'culture', 'evolution', 'genetics', 'race', 'science']",A family tree for humanity,665947
80,"The photo director for National Geographic, David Griffin knows the power of photography to connect us to our world. In a talk filled with glorious images, he talks about how we all use photos to tell our stories.",893,TED2008,1201910400,28,David Griffin,1219107600,"[{'id': 11, 'name': 'Longwinded', 'count': 26}, {'id': 21, 'name': 'Unconvincing', 'count': 15}, {'id': 1, 'name': 'Beautiful', 'count': 500}, {'id': 22, 'name': 'Fascinating', 'count': 408}, {'id': 10, 'name': 'Inspiring', 'count': 487}, {'id': 8, 'name': 'Informative', 'count': 189}, {'id': 23, 'name': 'Jaw-dropping', 'count': 126}, {'id': 7, 'name': 'Funny', 'count': 120}, {'id': 3, 'name': 'Courageous', 'count': 40}, {'id': 24, 'name': 'Persuasive', 'count': 73}, {'id': 25, 'name': 'OK', 'count': 84}, {'id': 26, 'name': 'Obnoxious', 'count': 19}, {'id': 9, 'name': 'Ingenious', 'count': 26}, {'id': 2, 'name': 'Confusing', 'count': 4}]","['animals', 'culture', 'design', 'entertainment', 'global issues', 'photography', 'storytelling']",How photography connects us,1056435
109,"Like your uncle at a family party, the rumpled Swedish doctor Lennart Green says, ""Pick a card, any card."" But what he does with those cards is pure magic -- flabbergasting, lightning-fast, how-does-he-do-it? magic.",1868,TED2005,1107302400,21,Lennart Green,1219194000,"[{'id': 22, 'name': 'Fascinating', 'count': 799}, {'id': 7, 'name': 'Funny', 'count': 1552}, {'id': 23, 'name': 'Jaw-dropping', 'count': 1583}, {'id': 9, 'name': 'Ingenious', 'count': 399}, {'id': 25, 'name': 'OK', 'count': 90}, {'id': 10, 'name': 'Inspiring', 'count': 69}, {'id': 26, 'name': 'Obnoxious', 'count': 19}, {'id': 21, 'name': 'Unconvincing', 'count': 46}, {'id': 11, 'name': 'Longwinded', 'count': 59}, {'id': 1, 'name': 'Beautiful', 'count': 80}, {'id': 2, 'name': 'Confusing', 'count': 52}, {'id': 8, 'name': 'Informative', 'count': 14}, {'id': 3, 'name': 'Courageous', 'count': 13}, {'id': 24, 'name': 'Persuasive', 'count': 34}]","['entertainment', 'humor', 'illusion', 'magic']",Close-up card magic with a twist,4204848
134,"Speaking at the 2007 EG conference, trainer Ian Dunbar asks us to see the world through the eyes of our beloved dogs. By knowing our pets' perspective, we can build their love and trust. It's a message that resonates well beyond the animal world.",886,EG 2007,1196640000,25,Ian Dunbar,1219280400,"[{'id': 25, 'name': 'OK', 'count': 78}, {'id': 22, 'name': 'Fascinating', 'count': 266}, {'id': 26, 'name': 'Obnoxious', 'count': 28}, {'id': 8, 'name': 'Informative', 'count': 581}, {'id': 24, 'name': 'Persuasive', 'count': 321}, {'id': 10, 'name': 'Inspiring', 'count': 392}, {'id': 1, 'name': 'Beautiful', 'count': 63}, {'id': 9, 'name': 'Ingenious', 'count': 74}, {'id': 11, 'name': 'Longwinded', 'count': 34}, {'id': 7, 'name': 'Funny', 'count': 134}, {'id': 21, 'name': 'Unconvincing', 'count': 31}, {'id': 23, 'name': 'Jaw-dropping', 'count': 31}, {'id': 3, 'name': 'Courageous', 'count': 25}, {'id': 2, 'name': 'Confusing', 'count': 12}]","['animals', 'brain', 'children', 'psychology']",Dog-friendly dog training,1002304
45,"Animal fan Nellie McKay sings a sparkling tribute to her dear dog. She suggests we all do the same: ""Just go right to the pound/ And find yourself a hound/ And make that doggie proud/ 'cause that's what it's all about.""",213,TED2008,1201910400,27,Nellie McKay,1219366800,"[{'id': 7, 'name': 'Funny', 'count': 255}, {'id': 1, 'name': 'Beautiful', 'count': 315}, {'id': 25, 'name': 'OK', 'count': 83}, {'id': 10, 'name': 'Inspiring', 'count': 103}, {'id': 3, 'name': 'Courageous', 'count': 27}, {'id': 26, 'name': 'Obnoxious', 'count': 36}, {'id': 9, 'name': 'Ingenious', 'count': 56}, {'id': 24, 'name': 'Persuasive', 'count': 14}, {'id': 23, 'name': 'Jaw-dropping', 'count': 23}, {'id': 22, 'name': 'Fascinating', 'count': 48}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 21, 'name': 'Unconvincing', 'count': 10}, {'id': 11, 'name': 'Longwinded', 'count': 5}, {'id': 8, 'name': 'Informative', 'count': 6}]","['animals', 'entertainment', 'live music', 'music', 'piano']","""The Dog Song""",679711
55,"Imagine hearing great, departed pianists play again today, just as they would in person. John Q. Walker demonstrates how recordings can be analyzed for precise keystrokes and pedal motions, then played back on computer-controlled grand pianos.",821,EG 2007,1197417600,19,John Q. Walker,1219712400,"[{'id': 10, 'name': 'Inspiring', 'count': 38}, {'id': 8, 'name': 'Informative', 'count': 36}, {'id': 22, 'name': 'Fascinating', 'count': 92}, {'id': 9, 'name': 'Ingenious', 'count': 65}, {'id': 1, 'name': 'Beautiful', 'count': 53}, {'id': 23, 'name': 'Jaw-dropping', 'count': 35}, {'id': 2, 'name': 'Confusing', 'count': 18}, {'id': 21, 'name': 'Unconvincing', 'count': 22}, {'id': 11, 'name': 'Longwinded', 'count': 17}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 25, 'name': 'OK', 'count': 19}, {'id': 24, 'name': 'Persuasive', 'count': 6}, {'id': 7, 'name': 'Funny', 'count': 9}, {'id': 3, 'name': 'Courageous', 'count': 4}]","['entertainment', 'live music', 'music', 'performance', 'piano', 'technology']","Great piano performances, recreated",329964
174,"Speaking at LIFT 2007, Sugata Mitra talks about his Hole in the Wall project. Young kids in this project figured out how to use a PC on their own -- and then taught other kids. He asks, what else can children teach themselves?",1259,LIFT 2007,1170374400,30,Sugata Mitra,1219798800,"[{'id': 10, 'name': 'Inspiring', 'count': 620}, {'id': 7, 'name': 'Funny', 'count': 35}, {'id': 2, 'name': 'Confusing', 'count': 18}, {'id': 9, 'name': 'Ingenious', 'count': 258}, {'id': 3, 'name': 'Courageous', 'count': 98}, {'id': 22, 'name': 'Fascinating', 'count': 461}, {'id': 8, 'name': 'Informative', 'count': 435}, {'id': 23, 'name': 'Jaw-dropping', 'count': 137}, {'id': 24, 'name': 'Persuasive', 'count': 255}, {'id': 1, 'name': 'Beautiful', 'count': 81}, {'id': 25, 'name': 'OK', 'count': 102}, {'id': 21, 'name': 'Unconvincing', 'count': 29}, {'id': 11, 'name': 'Longwinded', 'count': 53}, {'id': 26, 'name': 'Obnoxious', 'count': 8}]","['children', 'cities', 'culture', 'education', 'global issues', 'teaching']",Kids can teach themselves,1486853
